"","date","price","organic","conventional","avocados_sold","year","region"
"403",2015-04-05,1.19,0,1,"177919.28",2015,"Charlotte"
"404",2015-03-29,1.23,0,1,"178788.49",2015,"Charlotte"
"405",2015-03-22,1.19,0,1,"182876.15",2015,"Charlotte"
"406",2015-03-15,1.19,0,1,"183944.05",2015,"Charlotte"
"407",2015-03-08,1.25,0,1,"159386.69",2015,"Charlotte"
"408",2015-03-01,1.18,0,1,"176146.34",2015,"Charlotte"
"409",2015-02-22,1.08,0,1,"201741.43",2015,"Charlotte"
"410",2015-02-15,1.22,0,1,"156798.51",2015,"Charlotte"
"411",2015-02-08,1.17,0,1,"150139.38",2015,"Charlotte"
"412",2015-02-01,0.98,0,1,"254009.7",2015,"Charlotte"
"413",2015-01-25,1.18,0,1,"167270.13",2015,"Charlotte"
"414",2015-01-18,1.25,0,1,"152671.15",2015,"Charlotte"
"415",2015-01-11,1.26,0,1,"159942.68",2015,"Charlotte"
"416",2015-01-04,1.19,0,1,"166006.29",2015,"Charlotte"
"417",2015-12-27,0.93,0,1,"661137.13",2015,"Chicago"
"418",2015-12-20,0.91,0,1,"690669.34",2015,"Chicago"
"419",2015-12-13,1.07,0,1,"668601.5",2015,"Chicago"
"420",2015-12-06,1.14,0,1,"664020.49",2015,"Chicago"
"421",2015-11-29,1.11,0,1,"602481.22",2015,"Chicago"
"422",2015-11-22,0.94,0,1,"751897.89",2015,"Chicago"
"423",2015-11-15,1.17,0,1,"641881.96",2015,"Chicago"
"424",2015-11-08,1.01,0,1,"711146.61",2015,"Chicago"
"425",2015-11-01,1,0,1,"807041.46",2015,"Chicago"
"426",2015-10-25,1.12,0,1,"687650.27",2015,"Chicago"
"427",2015-10-18,1.15,0,1,"690302.58",2015,"Chicago"
"428",2015-10-11,1.08,0,1,"708914.17",2015,"Chicago"
"429",2015-10-04,1.18,0,1,"675172.63",2015,"Chicago"
"430",2015-09-27,1.15,0,1,"720501.55",2015,"Chicago"
"431",2015-09-20,1.19,0,1,"729117.42",2015,"Chicago"
"432",2015-09-13,1.19,0,1,"775671.49",2015,"Chicago"
"433",2015-09-06,1.11,0,1,"808677.78",2015,"Chicago"
"434",2015-08-30,1.12,0,1,"773773.53",2015,"Chicago"
"435",2015-08-23,1.2,0,1,"751850.01",2015,"Chicago"
"436",2015-08-16,1.16,0,1,"817690.89",2015,"Chicago"
"437",2015-08-09,1.25,0,1,"731125.01",2015,"Chicago"
"438",2015-08-02,1.27,0,1,"761027.42",2015,"Chicago"
"439",2015-07-26,1.12,0,1,"791332.34",2015,"Chicago"
"440",2015-07-19,1.24,0,1,"797060.27",2015,"Chicago"
"441",2015-07-12,1.26,0,1,"772151.2",2015,"Chicago"
"442",2015-07-05,1.24,0,1,"937317.45",2015,"Chicago"
"443",2015-06-28,1.21,0,1,"786250.22",2015,"Chicago"
"444",2015-06-21,1.24,0,1,"804902.52",2015,"Chicago"
"445",2015-06-14,1.21,0,1,"868197.41",2015,"Chicago"
"446",2015-06-07,1.24,0,1,"824216.23",2015,"Chicago"
"447",2015-05-31,1.26,0,1,"803571.87",2015,"Chicago"
"448",2015-05-24,1.23,0,1,"887105.04",2015,"Chicago"
"449",2015-05-17,1.23,0,1,"817870.17",2015,"Chicago"
"450",2015-05-10,1.23,0,1,"835938.63",2015,"Chicago"
"451",2015-05-03,1.04,0,1,"978376.13",2015,"Chicago"
"452",2015-04-26,1.24,0,1,"779868.01",2015,"Chicago"
"453",2015-04-19,1.24,0,1,"832529.06",2015,"Chicago"
"454",2015-04-12,1.24,0,1,"710718.98",2015,"Chicago"
"455",2015-04-05,1.27,0,1,"751812.42",2015,"Chicago"
"456",2015-03-29,1.22,0,1,"757271.96",2015,"Chicago"
"457",2015-03-22,1.21,0,1,"799946.53",2015,"Chicago"
"458",2015-03-15,1.09,0,1,"827010.39",2015,"Chicago"
"459",2015-03-08,1.18,0,1,"772997.09",2015,"Chicago"
"460",2015-03-01,1.09,0,1,"863391.73",2015,"Chicago"
"461",2015-02-22,1.18,0,1,"773078.09",2015,"Chicago"
"462",2015-02-15,1.17,0,1,"726401.24",2015,"Chicago"
"463",2015-02-08,1.13,0,1,"729325.61",2015,"Chicago"
"464",2015-02-01,0.91,0,1,"1133491.66",2015,"Chicago"
"465",2015-01-25,1.22,0,1,"745439.17",2015,"Chicago"
"466",2015-01-18,1.14,0,1,"797741.43",2015,"Chicago"
"467",2015-01-11,1.15,0,1,"802874.94",2015,"Chicago"
"468",2015-01-04,1.11,0,1,"783068.03",2015,"Chicago"
"469",2015-12-27,0.87,0,1,"162993.77",2015,"CincinnatiDayton"
"470",2015-12-20,0.85,0,1,"175425.57",2015,"CincinnatiDayton"
"471",2015-12-13,0.79,0,1,"207386.27",2015,"CincinnatiDayton"
"472",2015-12-06,0.83,0,1,"207513.04",2015,"CincinnatiDayton"
"473",2015-11-29,0.88,0,1,"141356.34",2015,"CincinnatiDayton"
"474",2015-11-22,0.89,0,1,"174892.99",2015,"CincinnatiDayton"
"475",2015-11-15,0.88,0,1,"193723.22",2015,"CincinnatiDayton"
"476",2015-11-08,0.87,0,1,"239070.13",2015,"CincinnatiDayton"
"477",2015-11-01,0.93,0,1,"254760.33",2015,"CincinnatiDayton"
"478",2015-10-25,1.01,0,1,"203681.71",2015,"CincinnatiDayton"
"479",2015-10-18,0.98,0,1,"186044.56",2015,"CincinnatiDayton"
"480",2015-10-11,0.91,0,1,"213527.77",2015,"CincinnatiDayton"
"481",2015-10-04,0.93,0,1,"235243.88",2015,"CincinnatiDayton"
"482",2015-09-27,1.08,0,1,"202012.62",2015,"CincinnatiDayton"
"483",2015-09-20,1.05,0,1,"210445.12",2015,"CincinnatiDayton"
"484",2015-09-13,1.05,0,1,"216548.9",2015,"CincinnatiDayton"
"485",2015-09-06,1.02,0,1,"232157.91",2015,"CincinnatiDayton"
"486",2015-08-30,1.01,0,1,"234132.09",2015,"CincinnatiDayton"
"487",2015-08-23,1.05,0,1,"208608.84",2015,"CincinnatiDayton"
"488",2015-08-16,1.01,0,1,"234349.47",2015,"CincinnatiDayton"
"489",2015-08-09,1.08,0,1,"214374.41",2015,"CincinnatiDayton"
"490",2015-08-02,1.09,0,1,"206121.36",2015,"CincinnatiDayton"
"491",2015-07-26,1.03,0,1,"216611.18",2015,"CincinnatiDayton"
"492",2015-07-19,1.06,0,1,"223479.02",2015,"CincinnatiDayton"
"493",2015-07-12,1.03,0,1,"218170.8",2015,"CincinnatiDayton"
"494",2015-07-05,1.03,0,1,"250626.33",2015,"CincinnatiDayton"
"495",2015-06-28,1.01,0,1,"225165.84",2015,"CincinnatiDayton"
"496",2015-06-21,1.02,0,1,"243012.2",2015,"CincinnatiDayton"
"497",2015-06-14,1.05,0,1,"229363.51",2015,"CincinnatiDayton"
"498",2015-06-07,1.07,0,1,"234981.67",2015,"CincinnatiDayton"
"499",2015-05-31,1.06,0,1,"222382.69",2015,"CincinnatiDayton"
"500",2015-05-24,1.1,0,1,"222390.09",2015,"CincinnatiDayton"
"501",2015-05-17,1.04,0,1,"234579.34",2015,"CincinnatiDayton"
"502",2015-05-10,1.06,0,1,"259598.76",2015,"CincinnatiDayton"
"503",2015-05-03,1.08,0,1,"238140.96",2015,"CincinnatiDayton"
"504",2015-04-26,1.06,0,1,"214469.51",2015,"CincinnatiDayton"
"505",2015-04-19,1.02,0,1,"226978.72",2015,"CincinnatiDayton"
"506",2015-04-12,1.02,0,1,"188937.83",2015,"CincinnatiDayton"
"507",2015-04-05,1.06,0,1,"196168.6",2015,"CincinnatiDayton"
"508",2015-03-29,0.95,0,1,"198365.16",2015,"CincinnatiDayton"
"509",2015-03-22,0.98,0,1,"212719.94",2015,"CincinnatiDayton"
"510",2015-03-15,0.94,0,1,"196008.57",2015,"CincinnatiDayton"
"511",2015-03-08,0.87,0,1,"219110.81",2015,"CincinnatiDayton"
"512",2015-03-01,0.89,0,1,"226951.64",2015,"CincinnatiDayton"
"513",2015-02-22,0.93,0,1,"183072.02",2015,"CincinnatiDayton"
"514",2015-02-15,0.94,0,1,"169950.37",2015,"CincinnatiDayton"
"515",2015-02-08,0.93,0,1,"186617.2",2015,"CincinnatiDayton"
"516",2015-02-01,0.86,0,1,"300905.18",2015,"CincinnatiDayton"
"517",2015-01-25,0.93,0,1,"213554.45",2015,"CincinnatiDayton"
"518",2015-01-18,0.93,0,1,"175681.09",2015,"CincinnatiDayton"
"519",2015-01-11,0.92,0,1,"201392.27",2015,"CincinnatiDayton"
"520",2015-01-04,0.88,0,1,"228569.58",2015,"CincinnatiDayton"
"521",2015-12-27,0.99,0,1,"107565.04",2015,"Columbus"
"522",2015-12-20,1.03,0,1,"117393.22",2015,"Columbus"
"523",2015-12-13,1.03,0,1,"124617.07",2015,"Columbus"
"524",2015-12-06,0.99,0,1,"137195.59",2015,"Columbus"
"525",2015-11-29,1.03,0,1,"97235.6",2015,"Columbus"
"526",2015-11-22,1.04,0,1,"-1239",2015,"Columbus"
"527",2015-11-15,0.99,0,1,"117462.94",2015,"Columbus"
"528",2015-11-08,0.95,0,1,"152084.79",2015,"Columbus"
"529",2015-11-01,0.99,0,1,"135237.01",2015,"Columbus"
"530",2015-10-25,1.04,0,1,"119210.27",2015,"Columbus"
"531",2015-10-18,0.98,0,1,"137773.84",2015,"Columbus"
"532",2015-10-11,0.9,0,1,"145305.65",2015,"Columbus"
"533",2015-10-04,0.93,0,1,"134326.53",2015,"Columbus"
"534",2015-09-27,1.02,0,1,"137298.77",2015,"Columbus"
"535",2015-09-20,1,0,1,"165068.86",2015,"Columbus"
"536",2015-09-13,1.02,0,1,"169025.14",2015,"Columbus"
"537",2015-09-06,1.04,0,1,"144563.15",2015,"Columbus"
"538",2015-08-30,1.03,0,1,"147230.76",2015,"Columbus"
"539",2015-08-23,1.08,0,1,"130920.97",2015,"Columbus"
"540",2015-08-16,1.03,0,1,"155881.73",2015,"Columbus"
"541",2015-08-09,1,0,1,"167387.9",2015,"Columbus"
"542",2015-08-02,1.05,0,1,"148597.91",2015,"Columbus"
"543",2015-07-26,1.02,0,1,"159846.2",2015,"Columbus"
"544",2015-07-19,1.05,0,1,"159137.17",2015,"Columbus"
"545",2015-07-12,1.04,0,1,"143992.91",2015,"Columbus"
"546",2015-07-05,0.98,0,1,"173370.68",2015,"Columbus"
"547",2015-06-28,0.94,0,1,"159970.54",2015,"Columbus"
"548",2015-06-21,0.99,0,1,"164161.25",2015,"Columbus"
"549",2015-06-14,1.01,0,1,"171353.59",2015,"Columbus"
"550",2015-06-07,1.03,0,1,"187983.88",2015,"Columbus"
"551",2015-05-31,1.1,0,1,"143985.96",2015,"Columbus"
"552",2015-05-24,1.01,0,1,"171879.57",2015,"Columbus"
"553",2015-05-17,1,0,1,"180511.78",2015,"Columbus"
"554",2015-05-10,1.1,0,1,"162802.65",2015,"Columbus"
"555",2015-05-03,0.99,0,1,"176737.77",2015,"Columbus"
"556",2015-04-26,1.02,0,1,"161438.17",2015,"Columbus"
"557",2015-04-19,1,0,1,"172913.44",2015,"Columbus"
"558",2015-04-12,1.07,0,1,"129397.39",2015,"Columbus"
"559",2015-04-05,1.09,0,1,"126109.82",2015,"Columbus"
"560",2015-03-29,0.96,0,1,"139065.31",2015,"Columbus"
"561",2015-03-22,0.94,0,1,"182625.49",2015,"Columbus"
"562",2015-03-15,1.01,0,1,"149884.1",2015,"Columbus"
"563",2015-03-08,0.95,0,1,"141281.56",2015,"Columbus"
"564",2015-03-01,1.03,0,1,"136795.35",2015,"Columbus"
"565",2015-02-22,1.09,0,1,"114280.87",2015,"Columbus"
"566",2015-02-15,1.05,0,1,"106663.68",2015,"Columbus"
"567",2015-02-08,0.96,0,1,"128078.27",2015,"Columbus"
"568",2015-02-01,0.87,0,1,"216653.06",2015,"Columbus"
"569",2015-01-25,1.08,0,1,"116995.68",2015,"Columbus"
"570",2015-01-18,1.02,0,1,"116450.21",2015,"Columbus"
"571",2015-01-11,0.97,0,1,"125742.48",2015,"Columbus"
"572",2015-01-04,0.89,0,1,"158638.04",2015,"Columbus"
"573",2015-12-27,0.8,0,1,"1020390.64",2015,"DallasFtWorth"
"574",2015-12-20,0.82,0,1,"928051.16",2015,"DallasFtWorth"
"575",2015-12-13,0.79,0,1,"980891.18",2015,"DallasFtWorth"
"576",2015-12-06,0.74,0,1,"1054849.97",2015,"DallasFtWorth"
"577",2015-11-29,0.8,0,1,"839818.87",2015,"DallasFtWorth"
"578",2015-11-22,0.78,0,1,"885067.49",2015,"DallasFtWorth"
"579",2015-11-15,0.71,0,1,"1040439.71",2015,"DallasFtWorth"
"580",2015-11-08,0.8,0,1,"977717.36",2015,"DallasFtWorth"
"581",2015-11-01,0.78,0,1,"1114177.66",2015,"DallasFtWorth"
"582",2015-10-25,0.86,0,1,"1010394.81",2015,"DallasFtWorth"
"583",2015-10-18,0.83,0,1,"992983.76",2015,"DallasFtWorth"
"584",2015-10-11,0.81,0,1,"1100679.15",2015,"DallasFtWorth"
"585",2015-10-04,0.82,0,1,"1104602.14",2015,"DallasFtWorth"
"586",2015-09-27,0.84,0,1,"1063583.86",2015,"DallasFtWorth"
"587",2015-09-20,0.77,0,1,"1155212.67",2015,"DallasFtWorth"
"588",2015-09-13,0.86,0,1,"1212585.41",2015,"DallasFtWorth"
"589",2015-09-06,0.84,0,1,"1270739.69",2015,"DallasFtWorth"
"590",2015-08-30,0.82,0,1,"1101680.91",2015,"DallasFtWorth"
"591",2015-08-23,0.85,0,1,"1120172.03",2015,"DallasFtWorth"
"592",2015-08-16,0.88,0,1,"1122668.33",2015,"DallasFtWorth"
"593",2015-08-09,0.85,0,1,"1124259.51",2015,"DallasFtWorth"
"594",2015-08-02,0.87,0,1,"1067498.21",2015,"DallasFtWorth"
"595",2015-07-26,0.8,0,1,"1191310.92",2015,"DallasFtWorth"
"596",2015-07-19,0.82,0,1,"1186878.88",2015,"DallasFtWorth"
"597",2015-07-12,0.82,0,1,"1144448.23",2015,"DallasFtWorth"
"598",2015-07-05,0.83,0,1,"1320696.13",2015,"DallasFtWorth"
"599",2015-06-28,0.77,0,1,"1203553.98",2015,"DallasFtWorth"
"600",2015-06-21,0.75,0,1,"1283503.44",2015,"DallasFtWorth"
"601",2015-06-14,0.65,0,1,"1508750.45",2015,"DallasFtWorth"
"602",2015-06-07,0.73,0,1,"1255575.78",2015,"DallasFtWorth"
"603",2015-05-31,0.68,0,1,"1377670.81",2015,"DallasFtWorth"
"604",2015-05-24,0.81,0,1,"1184131.34",2015,"DallasFtWorth"
"605",2015-05-17,0.73,0,1,"1219398.43",2015,"DallasFtWorth"
"606",2015-05-10,0.75,0,1,"1298826.19",2015,"DallasFtWorth"
"607",2015-05-03,0.77,0,1,"1282852.08",2015,"DallasFtWorth"
"608",2015-04-26,0.81,0,1,"1102639.51",2015,"DallasFtWorth"
"609",2015-04-19,0.8,0,1,"1137811.87",2015,"DallasFtWorth"
"610",2015-04-12,0.72,0,1,"1266899.55",2015,"DallasFtWorth"
"611",2015-04-05,0.77,0,1,"1324348.89",2015,"DallasFtWorth"
"612",2015-03-29,0.79,0,1,"1164808.22",2015,"DallasFtWorth"
"613",2015-03-22,0.67,0,1,"1333424.37",2015,"DallasFtWorth"
"614",2015-03-15,0.72,0,1,"1211158.55",2015,"DallasFtWorth"
"615",2015-03-08,0.75,0,1,"1218684.28",2015,"DallasFtWorth"
"616",2015-03-01,0.82,0,1,"1144032.03",2015,"DallasFtWorth"
"617",2015-02-22,0.8,0,1,"1116600.76",2015,"DallasFtWorth"
"618",2015-02-15,0.77,0,1,"1020856.87",2015,"DallasFtWorth"
"619",2015-02-08,0.67,0,1,"1207167.54",2015,"DallasFtWorth"
"620",2015-02-01,0.68,0,1,"1391089.32",2015,"DallasFtWorth"
"621",2015-01-25,0.8,0,1,"1008295.47",2015,"DallasFtWorth"
"622",2015-01-18,0.76,0,1,"1091677.29",2015,"DallasFtWorth"
"623",2015-01-11,0.76,0,1,"1128693.04",2015,"DallasFtWorth"
"624",2015-01-04,0.74,0,1,"1086363.97",2015,"DallasFtWorth"
"625",2015-12-27,0.98,0,1,"625475.1",2015,"Denver"
"626",2015-12-20,1.05,0,1,"528944.54",2015,"Denver"
"627",2015-12-13,0.83,0,1,"741702.5",2015,"Denver"
"628",2015-12-06,0.76,0,1,"838225.19",2015,"Denver"
"629",2015-11-29,1.12,0,1,"429109.64",2015,"Denver"
"630",2015-11-22,0.85,0,1,"724865.72",2015,"Denver"
"631",2015-11-15,0.82,0,1,"925618.09",2015,"Denver"
"632",2015-11-08,0.93,0,1,"690633.88",2015,"Denver"
"633",2015-11-01,0.82,0,1,"831994.43",2015,"Denver"
"634",2015-10-25,0.93,0,1,"735206.51",2015,"Denver"
"635",2015-10-18,0.87,0,1,"805437.95",2015,"Denver"
"636",2015-10-11,0.9,0,1,"775976.51",2015,"Denver"
"637",2015-10-04,1.02,0,1,"678935.84",2015,"Denver"
"638",2015-09-27,0.97,0,1,"694871.74",2015,"Denver"
"639",2015-09-20,0.98,0,1,"760083.16",2015,"Denver"
"640",2015-09-13,1.01,0,1,"735436.91",2015,"Denver"
"641",2015-09-06,NA,0,1,"729046.74",2015,"Denver"
"642",2015-08-30,1.14,0,1,"721703.83",2015,"Denver"
"643",2015-08-23,1.2,0,1,"598195.03",2015,"Denver"
"644",2015-08-16,1.17,0,1,"648148.15",2015,"Denver"
"645",2015-08-09,1.09,0,1,"669377.04",2015,"Denver"
"646",2015-08-02,1.05,0,1,"727916.83",2015,"Denver"
"647",2015-07-26,1.18,0,1,"703672.69",2015,"Denver"
"648",2015-07-19,1.1,0,1,"857872.86",2015,"Denver"
"649",2015-07-12,1.18,0,1,"738933.68",2015,"Denver"
"650",2015-07-05,1.19,0,1,"736913.15",2015,"Denver"
"651",2015-06-28,1.2,0,1,"696697.65",2015,"Denver"
"652",2015-06-21,1.16,0,1,"730826.79",2015,"Denver"
"653",2015-06-14,1.16,0,1,"743005.75",2015,"Denver"
"654",2015-06-07,1.11,0,1,"782886.63",2015,"Denver"
"655",2015-05-31,1.26,0,1,"600377.94",2015,"Denver"
"656",2015-05-24,1.16,0,1,"657593.22",2015,"Denver"
"657",2015-05-17,1.21,0,1,"592588.01",2015,"Denver"
"658",2015-05-10,1.08,0,1,"735145.02",2015,"Denver"
"659",2015-05-03,1.01,0,1,"781496.4",2015,"Denver"
"660",2015-04-26,1.19,0,1,"620827.49",2015,"Denver"
"661",2015-04-19,1.08,0,1,"797021.22",2015,"Denver"
"662",2015-04-12,1.05,0,1,"858680.51",2015,"Denver"
"663",2015-04-05,1.19,0,1,"645727.95",2015,"Denver"
"664",2015-03-29,1.11,0,1,"627546.3",2015,"Denver"
"665",2015-03-22,1.15,0,1,"603112.11",2015,"Denver"
"666",2015-03-15,1.03,0,1,"662131.8",2015,"Denver"
"667",2015-03-08,1.03,0,1,"719792.51",2015,"Denver"
"668",2015-03-01,1.03,0,1,"670820.5",2015,"Denver"
"669",2015-02-22,1,0,1,"899302.8",2015,"Denver"
"670",2015-02-15,1.12,0,1,"629074.28",2015,"Denver"
"671",2015-02-08,0.95,0,1,"766576.39",2015,"Denver"
"672",2015-02-01,0.93,0,1,"990211.57",2015,"Denver"
"673",2015-01-25,1.02,0,1,"695658.81",2015,"Denver"
"674",2015-01-18,0.99,0,1,"808194.41",2015,"Denver"
"675",2015-01-11,1.09,0,1,"666579.35",2015,"Denver"
"676",2015-01-04,0.99,0,1,"668086",2015,"Denver"
"677",2015-12-27,1.08,0,1,"255499.7",2015,"Detroit"
"678",2015-12-20,1.1,0,1,"250436.24",2015,"Detroit"
"679",2015-12-13,1.05,0,1,"275587.85",2015,"Detroit"
"680",2015-12-06,0.98,0,1,"339797.19",2015,"Detroit"
"681",2015-11-29,1.11,0,1,"228427.08",2015,"Detroit"
"682",2015-11-22,1.09,0,1,"270529.34",2015,"Detroit"
"683",2015-11-15,1.1,0,1,"248933.35",2015,"Detroit"
"684",2015-11-08,1.03,0,1,"343645.67",2015,"Detroit"
"685",2015-11-01,1.04,0,1,"340746.59",2015,"Detroit"
"686",2015-10-25,1.17,0,1,"251336.74",2015,"Detroit"
"687",2015-10-18,0.97,0,1,"358143.26",2015,"Detroit"
"688",2015-10-11,0.99,0,1,"362400.65",2015,"Detroit"
"689",2015-10-04,1.1,0,1,"286400.89",2015,"Detroit"
"690",2015-09-27,1.17,0,1,"257472.31",2015,"Detroit"
"691",2015-09-20,1,0,1,"373545.23",2015,"Detroit"
"692",2015-09-13,1.03,0,1,"401472.63",2015,"Detroit"
"693",2015-09-06,1.09,0,1,"336982.39",2015,"Detroit"
"694",2015-08-30,0.96,0,1,"422762.9",2015,"Detroit"
"695",2015-08-23,1.11,0,1,"267968.5",2015,"Detroit"
"696",2015-08-16,0.97,0,1,"400251.59",2015,"Detroit"
"697",2015-08-09,1.07,0,1,"341289.98",2015,"Detroit"
"698",2015-08-02,1.04,0,1,"364735.69",2015,"Detroit"
"699",2015-07-26,0.99,0,1,"326233.8",2015,"Detroit"
"700",2015-07-19,1.04,0,1,"370830.93",2015,"Detroit"
"701",2015-07-12,1.02,0,1,"310049.5",2015,"Detroit"
"702",2015-07-05,1.06,0,1,"373691.57",2015,"Detroit"
"703",2015-06-28,1,0,1,"329753.61",2015,"Detroit"
"704",2015-06-21,0.97,0,1,"424580.52",2015,"Detroit"
"705",2015-06-14,1.04,0,1,"372413.5",2015,"Detroit"
"706",2015-06-07,0.97,0,1,"447813.52",2015,"Detroit"
"707",2015-05-31,1.09,0,1,"324400.67",2015,"Detroit"
"708",2015-05-24,1.03,0,1,"373245.43",2015,"Detroit"
"709",2015-05-17,0.95,0,1,"495155.82",2015,"Detroit"
"710",2015-05-10,1.11,0,1,"360917.96",2015,"Detroit"
"711",2015-05-03,1.06,0,1,"374659.88",2015,"Detroit"
"712",2015-04-26,1.01,0,1,"361243.2",2015,"Detroit"
"713",2015-04-19,0.96,0,1,"468643.05",2015,"Detroit"
"714",2015-04-12,1.02,0,1,"271182.01",2015,"Detroit"
"715",2015-04-05,1.11,0,1,"295385.41",2015,"Detroit"
"716",2015-03-29,0.97,0,1,"304048.16",2015,"Detroit"
"717",2015-03-22,0.97,0,1,"455372.43",2015,"Detroit"
"718",2015-03-15,1.13,0,1,"254974.87",2015,"Detroit"
"719",2015-03-08,1.01,0,1,"278695.29",2015,"Detroit"
"720",2015-03-01,0.97,0,1,"397899.56",2015,"Detroit"
"721",2015-02-22,1.15,0,1,"250888.8",2015,"Detroit"
"722",2015-02-15,1.16,0,1,"255597.63",2015,"Detroit"
"723",2015-02-08,1.11,0,1,"268195.87",2015,"Detroit"
"724",2015-02-01,0.92,0,1,"539750.77",2015,"Detroit"
"725",2015-01-25,1.19,0,1,"277325.29",2015,"Detroit"
"726",2015-01-18,1.1,0,1,"291788.43",2015,"Detroit"
"727",2015-01-11,1.08,0,1,"332165.05",2015,"Detroit"
"728",2015-01-04,1.01,0,1,"369694.27",2015,"Detroit"
"729",2015-12-27,1.13,0,1,"147713.85",2015,"GrandRapids"
"730",2015-12-20,1.13,0,1,"126262.26",2015,"GrandRapids"
"731",2015-12-13,1.24,0,1,"117645.69",2015,"GrandRapids"
"732",2015-12-06,0.93,0,1,"217174.66",2015,"GrandRapids"
"733",2015-11-29,1.12,0,1,"120552.43",2015,"GrandRapids"
"734",2015-11-22,1.11,0,1,"140981.22",2015,"GrandRapids"
"735",2015-11-15,1.2,0,1,"129448.75",2015,"GrandRapids"
"736",2015-11-08,0.93,0,1,"198257.69",2015,"GrandRapids"
"737",2015-11-01,0.91,0,1,"205592.1",2015,"GrandRapids"
"738",2015-10-25,1.14,0,1,"134921.44",2015,"GrandRapids"
"739",2015-10-18,0.94,0,1,"184806.99",2015,"GrandRapids"
"740",2015-10-11,0.97,0,1,"198769.54",2015,"GrandRapids"
"741",2015-10-04,0.99,0,1,"160322.48",2015,"GrandRapids"
"742",2015-09-27,1.15,0,1,"137849.61",2015,"GrandRapids"
"743",2015-09-20,0.88,0,1,"244696.01",2015,"GrandRapids"
"744",2015-09-13,0.95,0,1,"219380.93",2015,"GrandRapids"
"745",2015-09-06,1.09,0,1,"170309.3",2015,"GrandRapids"
"746",2015-08-30,0.91,0,1,"226898.73",2015,"GrandRapids"
"747",2015-08-23,1.28,0,1,"128681.94",2015,"GrandRapids"
"748",2015-08-16,0.89,0,1,"268902.14",2015,"GrandRapids"
"749",2015-08-09,1.08,0,1,"186733.16",2015,"GrandRapids"
"750",2015-08-02,1.05,0,1,"184067.49",2015,"GrandRapids"
"751",2015-07-26,1.12,0,1,"153868.79",2015,"GrandRapids"
"752",2015-07-19,1.05,0,1,"215736.47",2015,"GrandRapids"
"753",2015-07-12,1.19,0,1,"153112.84",2015,"GrandRapids"
"754",2015-07-05,1.16,0,1,"202842.97",2015,"GrandRapids"
"755",2015-06-28,1.1,0,1,"155972.38",2015,"GrandRapids"
"756",2015-06-21,0.96,0,1,"265555.66",2015,"GrandRapids"
"757",2015-06-14,1.07,0,1,"197387.76",2015,"GrandRapids"
"758",2015-06-07,1.14,0,1,"212599.11",2015,"GrandRapids"
"759",2015-05-31,1.31,0,1,"167907.51",2015,"GrandRapids"
"760",2015-05-24,1.3,0,1,"158917.21",2015,"GrandRapids"
"761",2015-05-17,0.97,0,1,"277502.12",2015,"GrandRapids"
"762",2015-05-10,1.36,0,1,"159642.82",2015,"GrandRapids"
"763",2015-05-03,1.06,0,1,"238550.81",2015,"GrandRapids"
"764",2015-04-26,1.09,0,1,"189609.49",2015,"GrandRapids"
"765",2015-04-19,0.93,0,1,"310672.4",2015,"GrandRapids"
"766",2015-04-12,1.13,0,1,"147494.24",2015,"GrandRapids"
"767",2015-04-05,1.22,0,1,"157721.54",2015,"GrandRapids"
"768",2015-03-29,1.11,0,1,"149631.24",2015,"GrandRapids"
"769",2015-03-22,0.91,0,1,"311876.75",2015,"GrandRapids"
"770",2015-03-15,1.35,0,1,"123895.07",2015,"GrandRapids"
"771",2015-03-08,1.08,0,1,"146835.6",2015,"GrandRapids"
"772",2015-03-01,0.95,0,1,"263987.21",2015,"GrandRapids"
"773",2015-02-22,1.31,0,1,"129295.86",2015,"GrandRapids"
"774",2015-02-15,1.21,0,1,"136761.35",2015,"GrandRapids"
"775",2015-02-08,1.24,0,1,"132621.01",2015,"GrandRapids"
"776",2015-02-01,0.94,0,1,"309471.69",2015,"GrandRapids"
"777",2015-01-25,1.19,0,1,"144301.73",2015,"GrandRapids"
"778",2015-01-18,1.07,0,1,"150201.39",2015,"GrandRapids"
"779",2015-01-11,1.03,0,1,"185135.41",2015,"GrandRapids"
"780",2015-01-04,0.95,0,1,"258979.63",2015,"GrandRapids"
"781",2015-12-27,1.01,0,1,"2580602.96",2015,"GreatLakes"
"782",2015-12-20,1.01,0,1,"2504745.45",2015,"GreatLakes"
"783",2015-12-13,1.03,0,1,"2608448.06",2015,"GreatLakes"
"784",2015-12-06,1,0,1,"2981347.2",2015,"GreatLakes"
"785",2015-11-29,1.07,0,1,"2198408.92",2015,"GreatLakes"
"786",2015-11-22,1.03,0,1,"2601821.63",2015,"GreatLakes"
"787",2015-11-15,1.09,0,1,"2494044.41",2015,"GreatLakes"
"788",2015-11-08,0.98,0,1,"3184946.53",2015,"GreatLakes"
"789",2015-11-01,1,0,1,"3229124.75",2015,"GreatLakes"
"790",2015-10-25,1.1,0,1,"2671535.94",2015,"GreatLakes"
"791",2015-10-18,1.03,0,1,"2981549.94",2015,"GreatLakes"
"792",2015-10-11,1.02,0,1,"3004133.39",2015,"GreatLakes"
"793",2015-10-04,1.05,0,1,"2814678.93",2015,"GreatLakes"
"794",2015-09-27,1.1,0,1,"2770074.76",2015,"GreatLakes"
"795",2015-09-20,1.02,0,1,"3336245.24",2015,"GreatLakes"
