Country,alpha_3,Date,Infected
Paraguay,PRY,2/7/2020,0
Peru,PER,2/7/2020,0
Philippines,PHL,2/7/2020,3
Poland,POL,2/7/2020,0
Portugal,PRT,2/7/2020,0
Qatar,QAT,2/7/2020,0
Romania,ROU,2/7/2020,0
Russia,RUS,2/7/2020,2
Rwanda,RWA,2/7/2020,0
Saint Kitts and Nevis,KNA,2/7/2020,0
Saint Lucia,LCA,2/7/2020,0
Saint Vincent and the Grenadines,VCT,2/7/2020,0
San Marino,SMR,2/7/2020,0
Sao Tome and Principe,STP,2/7/2020,0
Saudi Arabia,SAU,2/7/2020,0
Senegal,SEN,2/7/2020,0
Serbia,SRB,2/7/2020,0
Seychelles,SYC,2/7/2020,0
Sierra Leone,SLE,2/7/2020,0
Singapore,SGP,2/7/2020,30
Slovakia,SVK,2/7/2020,0
Slovenia,SVN,2/7/2020,0
Somalia,SOM,2/7/2020,0
South Africa,ZAF,2/7/2020,0
South Sudan,SSD,2/7/2020,0
Spain,ESP,2/7/2020,1
Sri Lanka,LKA,2/7/2020,1
Sudan,SDN,2/7/2020,0
Suriname,SUR,2/7/2020,0
Sweden,SWE,2/7/2020,1
Switzerland,CHE,2/7/2020,0
Syria,SYR,2/7/2020,0
Taiwan*,TWN,2/7/2020,16
Tanzania,TZA,2/7/2020,0
Thailand,THA,2/7/2020,25
Timor-Leste,TLS,2/7/2020,0
Togo,TGO,2/7/2020,0
Trinidad and Tobago,TTO,2/7/2020,0
Tunisia,TUN,2/7/2020,0
Turkey,TUR,2/7/2020,0
US,USA,2/7/2020,11
Uganda,UGA,2/7/2020,0
Ukraine,UKR,2/7/2020,0
United Arab Emirates,ARE,2/7/2020,5
United Kingdom,GBR,2/7/2020,3
Uruguay,URY,2/7/2020,0
Uzbekistan,UZB,2/7/2020,0
Venezuela,VEN,2/7/2020,0
Vietnam,VNM,2/7/2020,10
Western Sahara,ESH,2/7/2020,0
Yemen,YEM,2/7/2020,0
Zambia,ZMB,2/7/2020,0
Zimbabwe,ZWE,2/7/2020,0
Afghanistan,AFG,2/8/2020,0
Albania,ALB,2/8/2020,0
Algeria,DZA,2/8/2020,0
Andorra,AND,2/8/2020,0
Angola,AGO,2/8/2020,0
Antigua and Barbuda,ATG,2/8/2020,0
Argentina,ARG,2/8/2020,0
Armenia,ARM,2/8/2020,0
Australia,AUS,2/8/2020,15
Austria,AUT,2/8/2020,0
Azerbaijan,AZE,2/8/2020,0
Bahamas,BHS,2/8/2020,0
Bahrain,BHR,2/8/2020,0
Bangladesh,BGD,2/8/2020,0
Barbados,BRB,2/8/2020,0
Belarus,BLR,2/8/2020,0
Belgium,BEL,2/8/2020,1
Belize,BLZ,2/8/2020,0
Benin,BEN,2/8/2020,0
Bhutan,BTN,2/8/2020,0
Bolivia,BOL,2/8/2020,0
Bosnia and Herzegovina,BIH,2/8/2020,0
Botswana,BWA,2/8/2020,0
Brazil,BRA,2/8/2020,0
Brunei,BRN,2/8/2020,0
Bulgaria,BGR,2/8/2020,0
Burkina Faso,BFA,2/8/2020,0
Burma,BUM,2/8/2020,0
Burundi,BDI,2/8/2020,0
Cabo Verde,CPV,2/8/2020,0
Cambodia,KHM,2/8/2020,1
Cameroon,CMR,2/8/2020,0
Canada,CAN,2/8/2020,7
Central African Republic,CAF,2/8/2020,0
Chad,TCD,2/8/2020,0
Chile,CHL,2/8/2020,0
China,CHN,2/8/2020,36814
Colombia,COL,2/8/2020,0
Congo (Brazzaville),COG,2/8/2020,0
Congo (Kinshasa),COD,2/8/2020,0
Costa Rica,CRI,2/8/2020,0
Cote d'Ivoire,CIV,2/8/2020,0
Croatia,HRV,2/8/2020,0
Cuba,CUB,2/8/2020,0
Cyprus,CYP,2/8/2020,0
Czechia,CZE,2/8/2020,0
Denmark,DNK,2/8/2020,0
Djibouti,DJI,2/8/2020,0
Dominica,DMA,2/8/2020,0
Dominican Republic,DOM,2/8/2020,0
Ecuador,ECU,2/8/2020,0
Egypt,EGY,2/8/2020,0
El Salvador,SLV,2/8/2020,0
Equatorial Guinea,GNQ,2/8/2020,0
Eritrea,ERI,2/8/2020,0
Estonia,EST,2/8/2020,0
Eswatini,SWZ,2/8/2020,0
Ethiopia,ETH,2/8/2020,0
Fiji,FJI,2/8/2020,0
Finland,FIN,2/8/2020,1
France,FRA,2/8/2020,11
Gabon,GAB,2/8/2020,0
Gambia,GMB,2/8/2020,0
Georgia,GEO,2/8/2020,0
Germany,DEU,2/8/2020,13
Ghana,GHA,2/8/2020,0
Greece,GRC,2/8/2020,0
Grenada,GRD,2/8/2020,0
Guatemala,GTM,2/8/2020,0
Guinea,GIN,2/8/2020,0
Guinea-Bissau,GNB,2/8/2020,0
Guyana,GUY,2/8/2020,0
Haiti,HTI,2/8/2020,0
Holy See,VAT,2/8/2020,0
Honduras,HND,2/8/2020,0
Hungary,HUN,2/8/2020,0
Iceland,ISL,2/8/2020,0
India,IND,2/8/2020,3
Indonesia,IDN,2/8/2020,0
Iran,IRN,2/8/2020,0
Iraq,IRQ,2/8/2020,0
Ireland,IRL,2/8/2020,0
Israel,ISR,2/8/2020,0
Italy,ITA,2/8/2020,3
Jamaica,JAM,2/8/2020,0
Japan,JPN,2/8/2020,25
Jordan,JOR,2/8/2020,0
Kazakhstan,KAZ,2/8/2020,0
Kenya,KEN,2/8/2020,0
"Korea, South",KOR,2/8/2020,24
Kosovo,RKS,2/8/2020,0
Kuwait,KWT,2/8/2020,0
Kyrgyzstan,KGZ,2/8/2020,0
Laos,LAO,2/8/2020,0
Latvia,LVA,2/8/2020,0
Lebanon,LBN,2/8/2020,0
Liberia,LBR,2/8/2020,0
Libya,LBY,2/8/2020,0
Liechtenstein,LIE,2/8/2020,0
Lithuania,LTU,2/8/2020,0
Luxembourg,LUX,2/8/2020,0
Madagascar,MDG,2/8/2020,0
Malawi,MWI,2/8/2020,0
Malaysia,MYS,2/8/2020,16
Maldives,MDV,2/8/2020,0
Mali,MLI,2/8/2020,0
Malta,MLT,2/8/2020,0
Mauritania,MRT,2/8/2020,0
Mauritius,MUS,2/8/2020,0
Mexico,MEX,2/8/2020,0
Moldova,MDA,2/8/2020,0
Monaco,MCO,2/8/2020,0
Mongolia,MNG,2/8/2020,0
Montenegro,MNE,2/8/2020,0
Morocco,MAR,2/8/2020,0
Mozambique,MOZ,2/8/2020,0
Namibia,NAM,2/8/2020,0
Nepal,NPL,2/8/2020,1
Netherlands,NLD,2/8/2020,0
New Zealand,NZL,2/8/2020,0
Nicaragua,NIC,2/8/2020,0
Niger,NER,2/8/2020,0
Nigeria,NGA,2/8/2020,0
North Macedonia,MKD,2/8/2020,0
Norway,NOR,2/8/2020,0
Oman,OMN,2/8/2020,0
Pakistan,PAK,2/8/2020,0
Panama,PAN,2/8/2020,0
Papua New Guinea,PNG,2/8/2020,0
Paraguay,PRY,2/8/2020,0
Peru,PER,2/8/2020,0
Philippines,PHL,2/8/2020,3
Poland,POL,2/8/2020,0
Portugal,PRT,2/8/2020,0
Qatar,QAT,2/8/2020,0
Romania,ROU,2/8/2020,0
Russia,RUS,2/8/2020,2
Rwanda,RWA,2/8/2020,0
Saint Kitts and Nevis,KNA,2/8/2020,0
Saint Lucia,LCA,2/8/2020,0
Saint Vincent and the Grenadines,VCT,2/8/2020,0
San Marino,SMR,2/8/2020,0
Sao Tome and Principe,STP,2/8/2020,0
Saudi Arabia,SAU,2/8/2020,0
Senegal,SEN,2/8/2020,0
Serbia,SRB,2/8/2020,0
Seychelles,SYC,2/8/2020,0
Sierra Leone,SLE,2/8/2020,0
Singapore,SGP,2/8/2020,33
Slovakia,SVK,2/8/2020,0
Slovenia,SVN,2/8/2020,0
Somalia,SOM,2/8/2020,0
South Africa,ZAF,2/8/2020,0
South Sudan,SSD,2/8/2020,0
Spain,ESP,2/8/2020,1
Sri Lanka,LKA,2/8/2020,1
Sudan,SDN,2/8/2020,0
Suriname,SUR,2/8/2020,0
Sweden,SWE,2/8/2020,1
Switzerland,CHE,2/8/2020,0
Syria,SYR,2/8/2020,0
Taiwan*,TWN,2/8/2020,17
Tanzania,TZA,2/8/2020,0
Thailand,THA,2/8/2020,32
Timor-Leste,TLS,2/8/2020,0
Togo,TGO,2/8/2020,0
Trinidad and Tobago,TTO,2/8/2020,0
Tunisia,TUN,2/8/2020,0
Turkey,TUR,2/8/2020,0
US,USA,2/8/2020,11
Uganda,UGA,2/8/2020,0
Ukraine,UKR,2/8/2020,0
United Arab Emirates,ARE,2/8/2020,7
United Kingdom,GBR,2/8/2020,3
Uruguay,URY,2/8/2020,0
Uzbekistan,UZB,2/8/2020,0
Venezuela,VEN,2/8/2020,0
Vietnam,VNM,2/8/2020,13
Western Sahara,ESH,2/8/2020,0
Yemen,YEM,2/8/2020,0
Zambia,ZMB,2/8/2020,0
Zimbabwe,ZWE,2/8/2020,0
Afghanistan,AFG,2/9/2020,0
Albania,ALB,2/9/2020,0
Algeria,DZA,2/9/2020,0
Andorra,AND,2/9/2020,0
Angola,AGO,2/9/2020,0
Antigua and Barbuda,ATG,2/9/2020,0
Argentina,ARG,2/9/2020,0
Armenia,ARM,2/9/2020,0
Australia,AUS,2/9/2020,15
Austria,AUT,2/9/2020,0
Azerbaijan,AZE,2/9/2020,0
Bahamas,BHS,2/9/2020,0
Bahrain,BHR,2/9/2020,0
Bangladesh,BGD,2/9/2020,0
Barbados,BRB,2/9/2020,0
Belarus,BLR,2/9/2020,0
Belgium,BEL,2/9/2020,1
Belize,BLZ,2/9/2020,0
Benin,BEN,2/9/2020,0
Bhutan,BTN,2/9/2020,0
Bolivia,BOL,2/9/2020,0
Bosnia and Herzegovina,BIH,2/9/2020,0
Botswana,BWA,2/9/2020,0
Brazil,BRA,2/9/2020,0
Brunei,BRN,2/9/2020,0
Bulgaria,BGR,2/9/2020,0
Burkina Faso,BFA,2/9/2020,0
Burma,BUM,2/9/2020,0
Burundi,BDI,2/9/2020,0
Cabo Verde,CPV,2/9/2020,0
Cambodia,KHM,2/9/2020,1
Cameroon,CMR,2/9/2020,0
Canada,CAN,2/9/2020,7
Central African Republic,CAF,2/9/2020,0
Chad,TCD,2/9/2020,0
Chile,CHL,2/9/2020,0
China,CHN,2/9/2020,39829
Colombia,COL,2/9/2020,0
Congo (Brazzaville),COG,2/9/2020,0
Congo (Kinshasa),COD,2/9/2020,0
Costa Rica,CRI,2/9/2020,0
Cote d'Ivoire,CIV,2/9/2020,0
Croatia,HRV,2/9/2020,0
Cuba,CUB,2/9/2020,0
Cyprus,CYP,2/9/2020,0
Czechia,CZE,2/9/2020,0
Denmark,DNK,2/9/2020,0
Djibouti,DJI,2/9/2020,0
Dominica,DMA,2/9/2020,0
Dominican Republic,DOM,2/9/2020,0
Ecuador,ECU,2/9/2020,0
Egypt,EGY,2/9/2020,0
El Salvador,SLV,2/9/2020,0
Equatorial Guinea,GNQ,2/9/2020,0
Eritrea,ERI,2/9/2020,0
Estonia,EST,2/9/2020,0
Eswatini,SWZ,2/9/2020,0
Ethiopia,ETH,2/9/2020,0
Fiji,FJI,2/9/2020,0
Finland,FIN,2/9/2020,1
France,FRA,2/9/2020,11
Gabon,GAB,2/9/2020,0
Gambia,GMB,2/9/2020,0
Georgia,GEO,2/9/2020,0
Germany,DEU,2/9/2020,14
Ghana,GHA,2/9/2020,0
Greece,GRC,2/9/2020,0
Grenada,GRD,2/9/2020,0
Guatemala,GTM,2/9/2020,0
Guinea,GIN,2/9/2020,0
Guinea-Bissau,GNB,2/9/2020,0
Guyana,GUY,2/9/2020,0
Haiti,HTI,2/9/2020,0
Holy See,VAT,2/9/2020,0
Honduras,HND,2/9/2020,0
Hungary,HUN,2/9/2020,0
Iceland,ISL,2/9/2020,0
India,IND,2/9/2020,3
Indonesia,IDN,2/9/2020,0
Iran,IRN,2/9/2020,0
Iraq,IRQ,2/9/2020,0
Ireland,IRL,2/9/2020,0
Israel,ISR,2/9/2020,0
Italy,ITA,2/9/2020,3
Jamaica,JAM,2/9/2020,0
Japan,JPN,2/9/2020,26
Jordan,JOR,2/9/2020,0
Kazakhstan,KAZ,2/9/2020,0
Kenya,KEN,2/9/2020,0
"Korea, South",KOR,2/9/2020,25
Kosovo,RKS,2/9/2020,0
Kuwait,KWT,2/9/2020,0
Kyrgyzstan,KGZ,2/9/2020,0
Laos,LAO,2/9/2020,0
Latvia,LVA,2/9/2020,0
Lebanon,LBN,2/9/2020,0
Liberia,LBR,2/9/2020,0
Libya,LBY,2/9/2020,0
Liechtenstein,LIE,2/9/2020,0
Lithuania,LTU,2/9/2020,0
Luxembourg,LUX,2/9/2020,0
Madagascar,MDG,2/9/2020,0
Malawi,MWI,2/9/2020,0
Malaysia,MYS,2/9/2020,16
Maldives,MDV,2/9/2020,0
Mali,MLI,2/9/2020,0
Malta,MLT,2/9/2020,0
Mauritania,MRT,2/9/2020,0
Mauritius,MUS,2/9/2020,0
Mexico,MEX,2/9/2020,0
Moldova,MDA,2/9/2020,0
Monaco,MCO,2/9/2020,0
Mongolia,MNG,2/9/2020,0
Montenegro,MNE,2/9/2020,0
Morocco,MAR,2/9/2020,0
Mozambique,MOZ,2/9/2020,0
Namibia,NAM,2/9/2020,0
Nepal,NPL,2/9/2020,1
Netherlands,NLD,2/9/2020,0
New Zealand,NZL,2/9/2020,0
Nicaragua,NIC,2/9/2020,0
Niger,NER,2/9/2020,0
Nigeria,NGA,2/9/2020,0
North Macedonia,MKD,2/9/2020,0
Norway,NOR,2/9/2020,0
Oman,OMN,2/9/2020,0
Pakistan,PAK,2/9/2020,0
Panama,PAN,2/9/2020,0
Papua New Guinea,PNG,2/9/2020,0
Paraguay,PRY,2/9/2020,0
Peru,PER,2/9/2020,0
Philippines,PHL,2/9/2020,3
Poland,POL,2/9/2020,0
Portugal,PRT,2/9/2020,0
Qatar,QAT,2/9/2020,0
Romania,ROU,2/9/2020,0
Russia,RUS,2/9/2020,2
Rwanda,RWA,2/9/2020,0
Saint Kitts and Nevis,KNA,2/9/2020,0
Saint Lucia,LCA,2/9/2020,0
Saint Vincent and the Grenadines,VCT,2/9/2020,0
San Marino,SMR,2/9/2020,0
Sao Tome and Principe,STP,2/9/2020,0
Saudi Arabia,SAU,2/9/2020,0
Senegal,SEN,2/9/2020,0
Serbia,SRB,2/9/2020,0
Seychelles,SYC,2/9/2020,0
Sierra Leone,SLE,2/9/2020,0
Singapore,SGP,2/9/2020,40
Slovakia,SVK,2/9/2020,0
Slovenia,SVN,2/9/2020,0
Somalia,SOM,2/9/2020,0
South Africa,ZAF,2/9/2020,0
South Sudan,SSD,2/9/2020,0
Spain,ESP,2/9/2020,2
Sri Lanka,LKA,2/9/2020,1
Sudan,SDN,2/9/2020,0
Suriname,SUR,2/9/2020,0
Sweden,SWE,2/9/2020,1
Switzerland,CHE,2/9/2020,0
Syria,SYR,2/9/2020,0
Taiwan*,TWN,2/9/2020,18
Tanzania,TZA,2/9/2020,0
Thailand,THA,2/9/2020,32
Timor-Leste,TLS,2/9/2020,0
Togo,TGO,2/9/2020,0
Trinidad and Tobago,TTO,2/9/2020,0
Tunisia,TUN,2/9/2020,0
Turkey,TUR,2/9/2020,0
US,USA,2/9/2020,11
Uganda,UGA,2/9/2020,0
Ukraine,UKR,2/9/2020,0
United Arab Emirates,ARE,2/9/2020,7
United Kingdom,GBR,2/9/2020,3
Uruguay,URY,2/9/2020,0
Uzbekistan,UZB,2/9/2020,0
Venezuela,VEN,2/9/2020,0
Vietnam,VNM,2/9/2020,13
Western Sahara,ESH,2/9/2020,0
Yemen,YEM,2/9/2020,0
Zambia,ZMB,2/9/2020,0
Zimbabwe,ZWE,2/9/2020,0
Afghanistan,AFG,2/10/2020,0
Albania,ALB,2/10/2020,0
Algeria,DZA,2/10/2020,0
Andorra,AND,2/10/2020,0
Angola,AGO,2/10/2020,0
Antigua and Barbuda,ATG,2/10/2020,0
Argentina,ARG,2/10/2020,0
Armenia,ARM,2/10/2020,0
Australia,AUS,2/10/2020,15
Austria,AUT,2/10/2020,0
Azerbaijan,AZE,2/10/2020,0
Bahamas,BHS,2/10/2020,0
Bahrain,BHR,2/10/2020,0
Bangladesh,BGD,2/10/2020,0
Barbados,BRB,2/10/2020,0
Belarus,BLR,2/10/2020,0
Belgium,BEL,2/10/2020,1
Belize,BLZ,2/10/2020,0
Benin,BEN,2/10/2020,0
Bhutan,BTN,2/10/2020,0
Bolivia,BOL,2/10/2020,0
Bosnia and Herzegovina,BIH,2/10/2020,0
Botswana,BWA,2/10/2020,0
Brazil,BRA,2/10/2020,0
Brunei,BRN,2/10/2020,0
Bulgaria,BGR,2/10/2020,0
Burkina Faso,BFA,2/10/2020,0
Burma,BUM,2/10/2020,0
Burundi,BDI,2/10/2020,0
Cabo Verde,CPV,2/10/2020,0
Cambodia,KHM,2/10/2020,1
Cameroon,CMR,2/10/2020,0
Canada,CAN,2/10/2020,7
Central African Republic,CAF,2/10/2020,0
Chad,TCD,2/10/2020,0
Chile,CHL,2/10/2020,0
China,CHN,2/10/2020,42354
Colombia,COL,2/10/2020,0
Congo (Brazzaville),COG,2/10/2020,0
Congo (Kinshasa),COD,2/10/2020,0
Costa Rica,CRI,2/10/2020,0
Cote d'Ivoire,CIV,2/10/2020,0
Croatia,HRV,2/10/2020,0
Cuba,CUB,2/10/2020,0
Cyprus,CYP,2/10/2020,0
Czechia,CZE,2/10/2020,0
Denmark,DNK,2/10/2020,0
Djibouti,DJI,2/10/2020,0
Dominica,DMA,2/10/2020,0
Dominican Republic,DOM,2/10/2020,0
Ecuador,ECU,2/10/2020,0
Egypt,EGY,2/10/2020,0
El Salvador,SLV,2/10/2020,0
Equatorial Guinea,GNQ,2/10/2020,0
Eritrea,ERI,2/10/2020,0
Estonia,EST,2/10/2020,0
Eswatini,SWZ,2/10/2020,0
Ethiopia,ETH,2/10/2020,0
Fiji,FJI,2/10/2020,0
Finland,FIN,2/10/2020,1
France,FRA,2/10/2020,11
Gabon,GAB,2/10/2020,0
Gambia,GMB,2/10/2020,0
Georgia,GEO,2/10/2020,0
Germany,DEU,2/10/2020,14
Ghana,GHA,2/10/2020,0
Greece,GRC,2/10/2020,0
Grenada,GRD,2/10/2020,0
Guatemala,GTM,2/10/2020,0
Guinea,GIN,2/10/2020,0
Guinea-Bissau,GNB,2/10/2020,0
Guyana,GUY,2/10/2020,0
Haiti,HTI,2/10/2020,0
Holy See,VAT,2/10/2020,0
Honduras,HND,2/10/2020,0
Hungary,HUN,2/10/2020,0
Iceland,ISL,2/10/2020,0
India,IND,2/10/2020,3
Indonesia,IDN,2/10/2020,0
Iran,IRN,2/10/2020,0
Iraq,IRQ,2/10/2020,0
Ireland,IRL,2/10/2020,0
Israel,ISR,2/10/2020,0
Italy,ITA,2/10/2020,3
Jamaica,JAM,2/10/2020,0
Japan,JPN,2/10/2020,26
Jordan,JOR,2/10/2020,0
Kazakhstan,KAZ,2/10/2020,0
Kenya,KEN,2/10/2020,0
"Korea, South",KOR,2/10/2020,27
Kosovo,RKS,2/10/2020,0
Kuwait,KWT,2/10/2020,0
Kyrgyzstan,KGZ,2/10/2020,0
Laos,LAO,2/10/2020,0
Latvia,LVA,2/10/2020,0
Lebanon,LBN,2/10/2020,0
Liberia,LBR,2/10/2020,0
Libya,LBY,2/10/2020,0
Liechtenstein,LIE,2/10/2020,0
Lithuania,LTU,2/10/2020,0
Luxembourg,LUX,2/10/2020,0
Madagascar,MDG,2/10/2020,0
Malawi,MWI,2/10/2020,0
Malaysia,MYS,2/10/2020,18
Maldives,MDV,2/10/2020,0
Mali,MLI,2/10/2020,0
Malta,MLT,2/10/2020,0
Mauritania,MRT,2/10/2020,0
Mauritius,MUS,2/10/2020,0
Mexico,MEX,2/10/2020,0
Moldova,MDA,2/10/2020,0
Monaco,MCO,2/10/2020,0
Mongolia,MNG,2/10/2020,0
Montenegro,MNE,2/10/2020,0
Morocco,MAR,2/10/2020,0
Mozambique,MOZ,2/10/2020,0
Namibia,NAM,2/10/2020,0
Nepal,NPL,2/10/2020,1
Netherlands,NLD,2/10/2020,0
New Zealand,NZL,2/10/2020,0
Nicaragua,NIC,2/10/2020,0
Niger,NER,2/10/2020,0
Nigeria,NGA,2/10/2020,0
North Macedonia,MKD,2/10/2020,0
Norway,NOR,2/10/2020,0
Oman,OMN,2/10/2020,0
Pakistan,PAK,2/10/2020,0
Panama,PAN,2/10/2020,0
Papua New Guinea,PNG,2/10/2020,0
Paraguay,PRY,2/10/2020,0
Peru,PER,2/10/2020,0
Philippines,PHL,2/10/2020,3
Poland,POL,2/10/2020,0
Portugal,PRT,2/10/2020,0
Qatar,QAT,2/10/2020,0
Romania,ROU,2/10/2020,0
Russia,RUS,2/10/2020,2
Rwanda,RWA,2/10/2020,0
Saint Kitts and Nevis,KNA,2/10/2020,0
Saint Lucia,LCA,2/10/2020,0
Saint Vincent and the Grenadines,VCT,2/10/2020,0
San Marino,SMR,2/10/2020,0
Sao Tome and Principe,STP,2/10/2020,0
Saudi Arabia,SAU,2/10/2020,0
Senegal,SEN,2/10/2020,0
Serbia,SRB,2/10/2020,0
Seychelles,SYC,2/10/2020,0
Sierra Leone,SLE,2/10/2020,0
Singapore,SGP,2/10/2020,45
Slovakia,SVK,2/10/2020,0
Slovenia,SVN,2/10/2020,0
Somalia,SOM,2/10/2020,0
South Africa,ZAF,2/10/2020,0
South Sudan,SSD,2/10/2020,0
Spain,ESP,2/10/2020,2
Sri Lanka,LKA,2/10/2020,1
Sudan,SDN,2/10/2020,0
Suriname,SUR,2/10/2020,0
Sweden,SWE,2/10/2020,1
Switzerland,CHE,2/10/2020,0
Syria,SYR,2/10/2020,0
Taiwan*,TWN,2/10/2020,18
Tanzania,TZA,2/10/2020,0
Thailand,THA,2/10/2020,32
Timor-Leste,TLS,2/10/2020,0
Togo,TGO,2/10/2020,0
Trinidad and Tobago,TTO,2/10/2020,0
Tunisia,TUN,2/10/2020,0
Turkey,TUR,2/10/2020,0
US,USA,2/10/2020,11
Uganda,UGA,2/10/2020,0
Ukraine,UKR,2/10/2020,0
United Arab Emirates,ARE,2/10/2020,8
United Kingdom,GBR,2/10/2020,8
Uruguay,URY,2/10/2020,0
Uzbekistan,UZB,2/10/2020,0
Venezuela,VEN,2/10/2020,0
Vietnam,VNM,2/10/2020,14
Western Sahara,ESH,2/10/2020,0
Yemen,YEM,2/10/2020,0
Zambia,ZMB,2/10/2020,0
Zimbabwe,ZWE,2/10/2020,0
Afghanistan,AFG,2/11/2020,0
Albania,ALB,2/11/2020,0
Algeria,DZA,2/11/2020,0
Andorra,AND,2/11/2020,0
Angola,AGO,2/11/2020,0
Antigua and Barbuda,ATG,2/11/2020,0
Argentina,ARG,2/11/2020,0
Armenia,ARM,2/11/2020,0
Australia,AUS,2/11/2020,15
Austria,AUT,2/11/2020,0
Azerbaijan,AZE,2/11/2020,0
Bahamas,BHS,2/11/2020,0
Bahrain,BHR,2/11/2020,0
Bangladesh,BGD,2/11/2020,0
Barbados,BRB,2/11/2020,0
Belarus,BLR,2/11/2020,0
Belgium,BEL,2/11/2020,1
Belize,BLZ,2/11/2020,0
Benin,BEN,2/11/2020,0
Bhutan,BTN,2/11/2020,0
Bolivia,BOL,2/11/2020,0
Bosnia and Herzegovina,BIH,2/11/2020,0
Botswana,BWA,2/11/2020,0
Brazil,BRA,2/11/2020,0
Brunei,BRN,2/11/2020,0
Bulgaria,BGR,2/11/2020,0
Burkina Faso,BFA,2/11/2020,0
Burma,BUM,2/11/2020,0
Burundi,BDI,2/11/2020,0
Cabo Verde,CPV,2/11/2020,0
Cambodia,KHM,2/11/2020,1
Cameroon,CMR,2/11/2020,0
Canada,CAN,2/11/2020,7
Central African Republic,CAF,2/11/2020,0
Chad,TCD,2/11/2020,0
Chile,CHL,2/11/2020,0
China,CHN,2/11/2020,44386
Colombia,COL,2/11/2020,0
Congo (Brazzaville),COG,2/11/2020,0
Congo (Kinshasa),COD,2/11/2020,0
Costa Rica,CRI,2/11/2020,0
Cote d'Ivoire,CIV,2/11/2020,0
Croatia,HRV,2/11/2020,0
Cuba,CUB,2/11/2020,0
Cyprus,CYP,2/11/2020,0
Czechia,CZE,2/11/2020,0
Denmark,DNK,2/11/2020,0
Djibouti,DJI,2/11/2020,0
Dominica,DMA,2/11/2020,0
Dominican Republic,DOM,2/11/2020,0
Ecuador,ECU,2/11/2020,0
Egypt,EGY,2/11/2020,0
El Salvador,SLV,2/11/2020,0
Equatorial Guinea,GNQ,2/11/2020,0
Eritrea,ERI,2/11/2020,0
Estonia,EST,2/11/2020,0
Eswatini,SWZ,2/11/2020,0
Ethiopia,ETH,2/11/2020,0
Fiji,FJI,2/11/2020,0
Finland,FIN,2/11/2020,1
France,FRA,2/11/2020,11
Gabon,GAB,2/11/2020,0
Gambia,GMB,2/11/2020,0
Georgia,GEO,2/11/2020,0
Germany,DEU,2/11/2020,16
Ghana,GHA,2/11/2020,0
Greece,GRC,2/11/2020,0
Grenada,GRD,2/11/2020,0
Guatemala,GTM,2/11/2020,0
Guinea,GIN,2/11/2020,0
Guinea-Bissau,GNB,2/11/2020,0
Guyana,GUY,2/11/2020,0
Haiti,HTI,2/11/2020,0
Holy See,VAT,2/11/2020,0
Honduras,HND,2/11/2020,0
Hungary,HUN,2/11/2020,0
Iceland,ISL,2/11/2020,0
India,IND,2/11/2020,3
Indonesia,IDN,2/11/2020,0
Iran,IRN,2/11/2020,0
Iraq,IRQ,2/11/2020,0
Ireland,IRL,2/11/2020,0
Israel,ISR,2/11/2020,0
Italy,ITA,2/11/2020,3
Jamaica,JAM,2/11/2020,0
Japan,JPN,2/11/2020,26
Jordan,JOR,2/11/2020,0
Kazakhstan,KAZ,2/11/2020,0
Kenya,KEN,2/11/2020,0
"Korea, South",KOR,2/11/2020,28
Kosovo,RKS,2/11/2020,0
Kuwait,KWT,2/11/2020,0
Kyrgyzstan,KGZ,2/11/2020,0
Laos,LAO,2/11/2020,0
Latvia,LVA,2/11/2020,0
Lebanon,LBN,2/11/2020,0
Liberia,LBR,2/11/2020,0
Libya,LBY,2/11/2020,0
Liechtenstein,LIE,2/11/2020,0
Lithuania,LTU,2/11/2020,0
Luxembourg,LUX,2/11/2020,0
Madagascar,MDG,2/11/2020,0
Malawi,MWI,2/11/2020,0
Malaysia,MYS,2/11/2020,18
Maldives,MDV,2/11/2020,0
Mali,MLI,2/11/2020,0
Malta,MLT,2/11/2020,0
Mauritania,MRT,2/11/2020,0
Mauritius,MUS,2/11/2020,0
Mexico,MEX,2/11/2020,0
Moldova,MDA,2/11/2020,0
Monaco,MCO,2/11/2020,0
Mongolia,MNG,2/11/2020,0
Montenegro,MNE,2/11/2020,0
Morocco,MAR,2/11/2020,0
Mozambique,MOZ,2/11/2020,0
Namibia,NAM,2/11/2020,0
Nepal,NPL,2/11/2020,1
Netherlands,NLD,2/11/2020,0
New Zealand,NZL,2/11/2020,0
Nicaragua,NIC,2/11/2020,0
Niger,NER,2/11/2020,0
Nigeria,NGA,2/11/2020,0
North Macedonia,MKD,2/11/2020,0
Norway,NOR,2/11/2020,0
Oman,OMN,2/11/2020,0
Pakistan,PAK,2/11/2020,0
Panama,PAN,2/11/2020,0
Papua New Guinea,PNG,2/11/2020,0
Paraguay,PRY,2/11/2020,0
Peru,PER,2/11/2020,0
Philippines,PHL,2/11/2020,3
Poland,POL,2/11/2020,0
Portugal,PRT,2/11/2020,0
Qatar,QAT,2/11/2020,0
Romania,ROU,2/11/2020,0
Russia,RUS,2/11/2020,2
Rwanda,RWA,2/11/2020,0
Saint Kitts and Nevis,KNA,2/11/2020,0
Saint Lucia,LCA,2/11/2020,0
Saint Vincent and the Grenadines,VCT,2/11/2020,0
San Marino,SMR,2/11/2020,0
Sao Tome and Principe,STP,2/11/2020,0
